id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes
449,twitter,dupontaignan,2023-11-29,P2_offensive,NI,"Les propos indignes du Ministre de la Justice #DupondMoretti dans l’hémicycle hier ne visent qu’à fracturer davantage le pays. Comment cet homme, même relaxé pour sa prise illégale d’intérêts, peut-il rester garde des Sceaux ? C'est une insulte pour la démocratie.",['illegal' 'illegale'],,,,,,
450,twitter,elsafaucillon,2023-11-18,P2_offensive,GDR,Cessez le feu immédiat à Gaza !,['gaza'],,,,,,
451,twitter,eciotti,2023-01-27,P0_pre_7oct,UDR,"Pendant ce temps, en France, un membre d’un groupe terroriste palestinien est accueilli les bras ouverts par le maire de Lyon !

Nous devons être intraitables avec toute forme de connivence envers des idéologies antisémites.
leprogres.fr/amp/societe/202…",['palestinien' 'antisemite'],,,,,,
452,twitter,brunomillienne,2023-10-30,P1_choc,MODEM,"Le courage de @faureolivier n'aura malheureusement duré que quelques jours.
Comme s'il cherchait de nouveau à faire allégeance à ce que la gauche produit de pire, le voila qui met au même niveau le Hamas et Tsahal, c'est à dire des gens qui assassinent des bébés parce que juifs, et l'armée d'un Etat démocratique qui se défend après une attaque sans précédent, avec le lot de victimes collatérales inhérent à la guerre, notamment face à un adversaire qui les utilise à dessein...
Toutes les victimes sont à déplorer mais toutes n'ont pas les mêmes causes. Feindre de l'oublier, c'est faire le jeu des islamistes, comme le font les amis d'Olivier Faure depuis le 7 octobre.",['tsahal' 'hamas' '7 octobre'],,,,,,
453,twitter,carolineyadan,2024-11-29,P6_mandats_cpi,EPR,"🛑✌️VICTOIRE contre les diffuseurs de haine islamiste, portes-paroles du Hamas. 

La justice vient de trancher. 

@RimaHas peut dire au-revoir à toutes les facs de France pour diffuser sa propagande haineuse.
Le @Conseil_Etat vient de trancher : le refus de @sciencespo de lui mettre une salle à disposition est motivé par la situation de l’établissement qui connaît des désordres graves depuis plusieurs mois, et ne porte pas d’atteinte grave et manifestement illégale à la liberté d’expression et à la liberté de réunion des étudiants.

Ces éléments factuels relevés seront toujours avérés.

Il s’agit d’une victoire pour nos libertés. 

conseil-etat.fr/actualites/l…",['hamas' 'illegal' 'illegale'],,,,,,
454,twitter,laernoes,2024-05-29,P4_rafah,ECO,"Après @Gregorydoucet, @Johanna_Rolland rend hommage aux victimes de l’ivresse guerrière de Netanyahou à #Gaza. 
🙏 aux Maires pour ce geste de solidarité au peuple 🇵🇸
Il est primordial que des positions fortes s’expriment face à l'inaction gouvernementale. #AllEyesOnRafah #Nantes",['gaza' 'netanyahou' 'rafah'],,,,,,
455,twitter,dupontaignan,2023-02-24,P0_pre_7oct,NI,"Afghanistan, Sahara occidental, Palestine, Yémen …si à chaque conflit territorial, aussi tragique soit-il, l’Occident était devenu cobelligérant en livrant des armes et en poussant à la guerre totale, la planète aurait disparu depuis longtemps !",['palestine'],,,,,,
456,twitter,faureolivier,2023-07-22,P0_pre_7oct,PS-NFP,L’espoir revient quand on voit la société israélienne se mobiliser massivement depuis des semaines contre la coalition associant droite extrême et extrême-droite derrière Netanyahu.,['israelien' 'israel' 'netanyahu' 'israelienne'],,,,,,
457,twitter,pacolombani,2025-07-14,P7_cessez_feu,LIOT,"Ce matin, j’étais présent à la cérémonie du 14 juillet à Portivechju, place Henri Giraud, aux côtés du maire Jean-Christophe Angelini, des élus, des représentants civils et militaires, des anciens combattants et di U Cunsigliu pà l’Avvena.

Un moment de mémoire et de respect, pour ne jamais oublier les sacrifices du passé.

📸 : Cità di Portivechju",['crif' 'civils'],,,,,,
458,twitter,sandrousseau,2023-12-24,P2_offensive,ECO,"Un excellent réveillon à toutes celles et tous ceux qui le fêteront. 
Une solidarité avec celles et ceux qui travailleront.
Une pensée à celles et ceux qui, pour des raisons diverses, le passeront isolés. 

Soutien aux otages et à leurs proches.
Ainsi qu’aux civils de Gaza.
#Noel",['gaza' 'civils' 'otage' 'otages'],,,,,,
459,twitter,sabrinaroubache,2024-10-07,P5_escalade,REN,"Le 7 octobre 2023, plus de 1200 personnes, dont 48 de nos compatriotes, ont été assassinées lors de l’attaque terroriste du Hamas contre l’Etat d’Israël. 96 personnes sont encore pris en otage. 

Un an après, la douleur est toujours vive. Ne les oublions pas.",['israel' 'hamas' '7 octobre' 'otage'],,,,,,
460,twitter,maudgatel,2025-10-13,P7_cessez_feu,MODEM,Bien sûr la joie de voir les otages enfin libérés. Mais aussi la tristesse en tentant d’imaginer ce qu’ils ont vécu depuis 737 jours. Et pour tous ceux qui ne reviendront pas.,['otage' 'otages'],,,,,,
461,twitter,faureolivier,2024-12-23,P6_mandats_cpi,PS-NFP,"A Gaza, malgré l’espoir d’un cessez-le-feu, Israël poursuit ses frappes – nous ne nous habituons pas. Nous n’oublions pas.  liberation.fr/international/…",['israel' 'gaza' 'cessez-le-feu'],,,,,,
462,twitter,borisvallaud,2024-08-02,P4_rafah,SOC,"Inconcevable ! D'accord avec @MxSauvage, c'est totalement contraire au programme du Nouveau front populaire. 

Un seul chemin vers la paix : reconnaissance des actes terroristes du 7 octobre, cessez-le-feu à Gaza, libération des otages, reconnaissance de l'Etat palestinien.","['gaza' 'palestinien' 'etat palestinien' '7 octobre' 'otage' 'otages'
 'cessez-le-feu']",,,,,,
463,twitter,isasantiago_94,2023-10-08,P1_choc,SOC,"J’adresse mes plus sincères condoléances aux familles dans un chagrin incommensurable 🙏🏼😭 
#Israel_under_attack et participerais au rassemblement organisé demain en france en solidarité avec la population israélienne. @socialistesAN @AssembleeNat",['israelien' 'israel' 'israelienne'],,,,,,
464,twitter,s_bourouaha,2024-11-21,P6_mandats_cpi,GDR,"La Cour pénale internationale (CPI) a émis des mandats d'arrêt contre le Premier ministre israélien Benjamin Netanyahu, l'ancien ministre de la défense Yoav Gallant ainsi que contre Deif, chef de la branche armée du Hamas.","['israelien' 'israel' 'netanyahu' 'hamas' 'cpi'
 'cour penale internationale']",,,,,,
465,twitter,jclarsonneur,2024-09-28,P4_rafah,NI,"Je me faisais la même réflexion. Il manque tout de même un arrière-plan (très) problématique : la folie du soutien militaire prolongé à l’anéantissement de Gaza. Si une action de ce type - à Gaza comme au Liban - avait constitué la réponse au 7 octobre, ç’eût été plus légitime.",['gaza' '7 octobre' 'legitime'],,,,,,
466,twitter,sandrousseau,2024-04-26,P3_post_cij,ECO,"A #Gaza la situation est si grave qu’il est normal et légitime que la jeunesse se mobilise et demande le respect du droit international, le cessez-le-feu et le respect des civils. 
C’est normal et légitime. 
La vie des otages est elle-même menacée par ce qui s’y passe.","['gaza' 'droit international' 'civils' 'otage' 'otages' 'legitime'
 'cessez-le-feu']",,,,,,
467,twitter,fredvalletoux,2025-10-07,P7_cessez_feu,HOR,"🏛️ Nous n'oublierons jamais le pire massacre antisémite du XXIème siècle, il y a deux ans, le 7 octobre 2023.

Ni les victimes, ni leurs familles, ni les otages encore détenus : nous n'oublions rien.

La lutte contre l'antisémitisme reste une urgence et une exigence.",['7 octobre' 'antisemitisme' 'antisemite' 'otage' 'otages' 'massacre'],,,,,,
468,twitter,olivierfalorni,2023-11-28,P2_offensive,MODEM,"Soulagement de retrouver 3 de nos jeunes compatriotes parmi les otages libérés hier soir: Erez(12ans), Eithan(12ans) et Sahar(16 ans) qui ont vécu l’enfer durant 7 semaines. Il reste néanmoins beaucoup d’otages retenus par les barbares du Hamas. Nous pensons à eux plus que jamais",['hamas' 'otage' 'otages'],,,,,,
469,twitter,deputeeestelle,2023-10-18,P1_choc,LIOT,"#Mayotte attend le retour de #Wambushu! Les clandestins débarquent encore, les #violences et les constructions illégales reprennent: nous avons besoin que les renforts partis à cause des émeutes cet été puissent revenir et terminer le travail @GDarmanin @Gendarmerie #Immigration",['illegal' 'illegale'],,,,,,
470,twitter,maudgatel,2024-05-07,P4_rafah,MODEM,"Dénoncer le silence autour du #7octobre tout en réclamant un cessez-le-feu à Gaza vaut à @SophiaAram d’être une cible. 

Ce qui devrait être une position partagée devient un acte de courage par l’instrumentalisation mortifère de certains. 

Réveillons-nous !",['gaza' 'cessez-le-feu'],,,,,,
471,twitter,dupontaignan,2023-10-27,P1_choc,NI,"En réponse à l’abomination du 7 octobre, l’offensive d’Israël à Gaza peut conduire à un engrenage historique fatal pour la paix du monde. Urgence d’un cessez-le-feu pour protéger les civils palestiniens et les otages israéliens. Écoutons la sagesse de Dominique de Villepin !","['palestiniens' 'israelien' 'israel' 'israeliens' 'gaza' 'palestinien'
 '7 octobre' 'civils' 'otage' 'otages' 'cessez-le-feu']",,,,,,
472,twitter,dupontaignan,2025-04-24,P7_cessez_feu,NI,"Il y a 110 ans, 1,5 million d’Arméniens étaient massacrés au nom du fanatisme religieux dans l’indifférence générale.

Ce combat pour la vérité, la sécurité et la liberté n’est pas terminé.

Aujourd’hui encore, l’Arménie reste menacée. Les discussions sur un traité de paix sont encore fragiles et les violations du cessez-le-feu se multiplient.

La France doit rester fidèle à sa mémoire et à ses amis arméniens.",['massacre' 'cessez-le-feu'],,,,,,
473,twitter,brunomillienne,2024-02-07,P3_post_cij,MODEM,"J'espère que tous ces députés @FranceInsoumise qui se rendront à l'hommage des victimes françaises des actes terroristes perpétrés par le Hamas le 7 octobre dernier, porteront leur indécence et leur honte en bandoulière toute leur vie durant, eux qui n'ont jamais su qualifier ce pogrom de terrorisme.",['hamas' '7 octobre'],,,,,,
474,twitter,brunomillienne,2023-01-24,P0_pre_7oct,MODEM,"Vous voulez vraiment qu'on parle de vos milliers d'affiches illégales qui ont pourri nos territoires pendant la dernière campagne ? 
Vous reconnaissez ? Une de ces photos vient de votre circo d'ailleurs ! 🤡
Vous connaissez l'adage : quand le singe monte au cocotier...",['illegal' 'illegale'],,,,,,
475,twitter,arthurdelaporte,2024-10-21,P5_escalade,PS-NFP,"En Italie, où les casinos en ligne ont été autorisés, la part de joueurs ""problématiques"" a bondi de 36% !  Même s'il est possible d'accéder à l'offre illégale, elle reste illégale !",['illegal' 'illegale'],,,,,,
476,twitter,amelia_lkf,2024-11-20,unknown,EPR,"#Soudan #ONU 
⁉️ Des millions de civils pris au piège, et une résolution essentielle bloquée par un veto #russe au Conseil de sécurité.
L’urgence est réelle : cessez-le-feu immédiat et accès humanitaire sont vitaux. 
Ne détournons pas les yeux. Le Soudan mérite notre attention et notre action !
@NDeRiviere @UN @ONU_fr",['civils' 'onu' 'cessez-le-feu' 'conseil de securite'],,,,,,
477,twitter,sandrousseau,2023-10-28,P1_choc,ECO,"Il y a une société civile israélienne qui ne veut pas être solidaire de la politique de Netanyahou. Celle-là même qui manifestait depuis des semaines contre la réforme de la justice. 
Vous êtes notre espoir. Merci. Bravo.",['israelien' 'israel' 'netanyahou' 'israelienne'],,,,,,
478,twitter,agnesfirmin,2024-02-07,P3_post_cij,HOR,"Le 7 octobre en Israël , des françaises et français ont été victimes de la barbarie.
Aujourd’hui la France leurs rend hommage à travers la voix @EmmanuelMacron . Quand nos concitoyens sont attaqués, c’est l’esprit de concorde qui doit l’emporter.",['israel' '7 octobre'],,,,,,
479,twitter,laernoes,2023-01-30,P0_pre_7oct,ECO,"Les violences, intimidations & pressions subies par @Gregorydoucet sont révélatrices de la stratégie qui prévaut pour empêcher de débattre, d'analyser posément la situation dans les territoires palestiniens, 30 ans après les accords d’Oslo. Soutien total !
bfmtv.com/lyon/lyon-apres-pl…",['palestiniens' 'palestinien' 'territoires palestiniens'],,,,,,
480,twitter,eciotti,2024-01-27,P3_post_cij,UDR,"Journée internationale des victimes de l’Holocauste, souvenons-nous des 6 millions de juifs assassinés par la barbarie nazie.

Alors que le Hamas a commis de nouveau l’indicible, soyons les remparts face à la haine et à la multiplication des actes antisémites.

Plus jamais !",['hamas' 'antisemite'],,,,,,
481,twitter,auroreberge,2024-12-30,P6_mandats_cpi,REN,"Recevez tout mon soutien.
L'antisémitisme qui se cache derrière l'antisionisme est insupportable. C'est la raison pour laquelle avec @CarolineYADAN et plus d'une centaine de députés, nous voulons changer la loi.",['antisemitisme' 'sionisme' 'antisionisme'],,,,,,
482,twitter,borisvallaud,2024-02-15,P3_post_cij,SOC,"La position des socialistes sur la situation à Gaza. 

Texte important, utile et complet.",['gaza'],,,,,,
483,twitter,borisvallaud,2023-11-26,P2_offensive,SOC,"Émotion et soulagement pour les otages libérés et leurs familles. 

Une pensée particulière pour la famille de Zohar, rencontré la semaine dernière. 

N'oublions pas tous les autres, ils sont nombreux. Exigeons sans relâche leur libération et un cessez-le-feu humanitaire.",['otage' 'otages' 'cessez-le-feu'],,,,,,
484,twitter,bertrandpancher,2023-11-22,P2_offensive,LIOT,"Je me mobilise pour le lancement de l’opération transpartisane « 1 otage, 1 parlementaire » pour la libération des otages détenus par le Hamas depuis le 7 octobre 2023. ✋🏻

Je parraine Hannah KATZIR, 77 ans, kidnappée par le Hamas. 🙏🏻

#Bringthemhomenow #liot #pancher #ısrael",['israel' 'hamas' '7 octobre' 'otage' 'otages'],,,,,,
485,twitter,bsainthuile,2024-02-08,P3_post_cij,LIOT,"Combattre le terrorisme et travailler sans relâche à la libération des otages OUI

Accepter que la « riposte » soit pour Netanyahou un permis de tuer des civils par milliers dans une bande de Gaza à genoux 
JAMAIS

Ce chemin ne sera jamais celui de la paix. 
#CessezLeFeu",['gaza' 'netanyahou' 'bande de gaza' 'civils' 'otage' 'otages'],,,,,,
486,twitter,elsafaucillon,2025-01-14,unknown,GDR,"À Gaza, l’humanité s’effondre sous un tapis de bombes.

En refusant de condamner clairement les crimes israéliens et d’exécuter les mandats d’arrêt de la CPI, la France renonce à ses valeurs. 

Pour soutenir la paix, il faut défendre la justice.",['israelien' 'israel' 'israeliens' 'gaza' 'cpi'],,,,,,
487,twitter,jl_thieriot,2024-12-05,P6_mandats_cpi,LR,"Aujourd’hui comme chaque 5 décembre, nos pensées vont vers les combattants morts pour la #France lors de la guerre d’Algérie et les combats du Maroc et de la Tunisie. Également vers ceux, civils ou militaires, qui furent tués ou disparurent après le cessez-le-feu.",['civils' 'cessez-le-feu'],,,,,,
488,twitter,sabrinasebaihi,2024-11-20,unknown,ECO-NFP,"🇵🇸Votre Excellence @HalaAbouHassira, je souhaite vous présenter des excuses parce que la France a failli.

👉Mon intervention en commission des Affaires Etrangères pour l'audition de l'Ambassadrice de la #Palestine en France.",['palestine'],,,,,,
489,twitter,emenard34,2024-02-06,P3_post_cij,NI,"Visionnage à l'#AN du documentaire « Supernova, massacre à la rave party », en mémoire des #attentats du #hamas le #7octobre dernier. N'oublions pas les #otages encore retenus. #hommage #BringThemHomeNow",['hamas' 'otage' 'otages' 'massacre'],,,,,,
